Smiles,Scores,chembl_id,chembl_pref_name
COc1ccc(NC(=O)Nc2ccc(Nc3ncnc4cc(OC)c(OC)cc34)cc2)cc1,0.5384615384615384,CHEMBL1761934,None
COc1cc2ncnc(Nc3ccc(NC(C)=O)c(C)c3)c2cc1OC,0.5370370370370371,CHEMBL3301701,None
CCN(CC)CCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,0.5357142857142857,CHEMBL293064,None
CCOc1cc2ncnc(Nc3cccc(-c4csc(NC)n4)c3)c2cc1OCC,0.5357142857142857,CHEMBL443033,None
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCNC(C)(C)C,0.5357142857142857,CHEMBL57892,None
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,0.5357142857142857,CHEMBL3964556,None
COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC,0.5357142857142857,CHEMBL3929354,None
C=CC(=O)N1CC(Oc2cc3c(Nc4cccc(C#N)c4)ncnc3cc2OC)C1,0.5344827586206896,CHEMBL3896002,None
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CNCCO1,0.5344827586206896,CHEMBL3924779,None
COc1cc2c(Nc3ccc(NC(=O)Nc4ccc(C)c(C)c4)cc3)ncnc2cc1OCc1ccccc1,0.5344827586206896,CHEMBL3951268,None
Cc1ccc2ncnc(Nc3ccccc3)c2c1,0.5333333333333333,CHEMBL1530661,None
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCOc1ccc(C(=O)NO)cc1,0.5333333333333333,CHEMBL3982861,None
COc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1OCC1CN(C)CCO1,0.5333333333333333,CHEMBL3322973,None
COc1ccccc1Nc1ncnc2ccccc12,0.5319148936170213,CHEMBL1384010,None
C#Cc1cccc(Nc2ncnc3cc(OCC)c(NC(=O)/C=C/CNC4CC4)cc23)c1,0.53125,CHEMBL3622678,None
COc1ccc(Nc2ncnc3sc(-c4ccccc4)cc23)cc1,0.5306122448979592,CHEMBL1424953,None
COc1cc2c(Nc3cccc(I)c3)ncnc2c(OC)c1OC,0.5294117647058824,CHEMBL4130011,None
COc1cc2nc(C)nc(Nc3ccc(Cc4ccccc4)cc3)c2cc1OC.Cl,0.5294117647058824,CHEMBL533205,None
COc1cc2c(Nc3cccc(Br)c3)ncnc2c(OC)c1OC.Cl,0.5294117647058824,CHEMBL535392,None
COc1cc2ncnc(Nc3cccc(F)c3)c2c(OC)c1OC,0.5294117647058824,CHEMBL2409828,None
COc1cc2ncnc(Nc3ccc(NC(C)=O)c(C)c3)c2cc1OC.Cl,0.5272727272727272,CHEMBL3221263,None
COc1cc2ncnc(Nc3ccc(N(CCCl)CCCl)cc3)c2cc1OC(C)=O.Cl,0.5272727272727272,CHEMBL2417874,None
CNS(=O)(=O)c1ccc(OCC(F)(F)F)c(Nc2ncnc3cc(OC)c(OC)cc23)c1,0.5263157894736842,CHEMBL3814635,None
CCOc1cc2c(Nc3cccc(-c4csc(C)n4)c3)ncnc2cc1OC(C)C,0.5263157894736842,CHEMBL338218,None
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCCC1,0.5263157894736842,CHEMBL57758,None
Fc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(OCCCN4CCOCC4)cc23)cc1Cl,0.5263157894736842,CHEMBL4165375,None
C/C=C/c1ccc(Nc2ncnc3ccc(OCCCN4CCOCC4)cc23)cc1,0.5254237288135594,CHEMBL4203731,None
CCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C.Cl,0.5254237288135594,CHEMBL3221556,None
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CC2(CSC2)C1,0.5254237288135594,CHEMBL2425094,None
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(C#N)c4)ncnc3cc2OC)CC1,0.5254237288135594,CHEMBL3947277,None
C#Cc1cccc(Nc2ncnc3cc4oc(=O)n(CCOC(=O)CBr)c4cc23)c1,0.5245901639344263,CHEMBL3910361,None
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(COC(=O)c2ccccc2)n1,0.5245901639344263,CHEMBL3900567,None
COc1cc2ncnc(Nc3cccc(N(CCCl)CCCl)c3)c2cc1OCCCN1CCOCC1,0.5245901639344263,CHEMBL2417990,None
COc1cc2ncnc(Nc3ccc(Cl)cc3)c2c(OC)c1OC.Cl,0.52,CHEMBL2409835,None
COc1cc2ncnc(Nc3ccc4cn[nH]c4c3)c2cc1OC,0.5185185185185185,CHEMBL3800021,None
COc1cc2ncnc(Nc3cccc4cn[nH]c34)c2cc1OC,0.5185185185185185,CHEMBL3797215,None
CCOc1cc2ncnc(Nc3cccc(-c4csc(NN)n4)c3)c2cc1OCC,0.5172413793103449,CHEMBL125515,None
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCNCCN,0.5172413793103449,CHEMBL2334003,None
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCCCC1,0.5172413793103449,CHEMBL56142,None
CCOC(C)Oc1cc2ncnc(Nc3ccc(F)c(C#N)c3)c2c2c1OCCO2,0.5172413793103449,CHEMBL3805654,None
C/C=C/c1ccc(Nc2ncnc3cc(N4CCN(CCOC)CC4)c(F)cc23)cc1,0.5166666666666667,CHEMBL4550134,None
COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCC(=O)O,0.5166666666666667,CHEMBL3343038,None
O=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)c1cccc2c1OCCO2,0.5166666666666667,CHEMBL2070190,None
COc1cc2c(Nc3ccc(NC(=O)Nc4ccc(Cl)cc4)cc3)ncnc2cc1OCc1ccccc1,0.5166666666666667,CHEMBL3965994,None
C#Cc1cc(Nc2ncnc3cc(O)c(OCCCCCCC(=O)NO)cc23)ccc1O,0.5161290322580645,CHEMBL3973930,None
C#Cc1cccc(Nc2ncnc3ccc(NC(=O)Nc4ccc(CN5CCOCC5)cc4)cc23)c1,0.5161290322580645,CHEMBL3740987,None
C#CCN1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,0.5161290322580645,CHEMBL3932578,None
